id,dateAdded,dateUpdated,address,categories,primaryCategories,city,country,keys,latitude,longitude,name,postalCode,province,sourceURLs,websites,features,state,feature_dict,price range
AVwcpW1NByjofQCxgnl1,2016-12-25T18:05:33Z,2019-05-16T08:02:28Z,2600 NW Randall Way,"Pizza,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Silverdale,US,us/wa/silverdale/2600nwrandallway/-1055723171,47.66158,-122.6857,Domino's Pizza,98383,WA,"http://www.citysearch.com/profile/10860416/silverdale_wa/domino_s.html,https://www.yellowpages.com/silverdale-wa/mip/dominos-pizza-458599115,https://foursquare.com/v/dominos-pizza/4c2566e6f7ced13a15a0246d","https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage&utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps","{'open-hours': 'Regular HoursMon - Thu:10:00 am - 12:00 amFri - Sat:10:00 am - 1:00 amSun:10:00 am - 12:00 am', 'bbb-rating': 'ABBB Rating and Accreditation information may be delayed up to a week.', 'payment': 'master card, visa, all major credit cards, diners club, jcb, amex, discover, cash', 'weblinks': 'http://www.dominos.comhttps://www.dominos.com/en/pages/order/menu?utm_source=locallistings&utm_medium=loclist&utm_campaign=localmapsmenuclick#!/menu/category/viewAll/https://www.dominos.com/en/restaurants?type=Carryout&utm_campaign=LocalMapsOrderCarryout&utm_source=LocalListings&utm_medium=loclist', 'categories': 'Pizza, Fast Food Restaurants, Restaurants, Take Out Restaurants ', 'Parking': 'Lot, Private', 'Wi-Fi': 'No', 'Bike Parking': 'Yes', 'Attire': 'Casual', 'Good For Groups': 'Yes', 'Good for Kids': 'Yes', 'Wheelchair Accessible': 'No', 'Take Out': 'Yes', 'Cuisines': 'Pizza', 'Takes Reservations': 'No', 'Outdoor Seating': 'No', 'Price Range ': 'Average'}",Washington,"{'open-hours': 'regular hoursmon - thu:10:00 am - 12:00 amfri - sat:10:00 am - 1:00 amsun:10:00 am - 12:00 am', 'bbb-rating': 'abbb rating and accreditation information may be delayed up to a week.', 'payment': 'master card, visa, all major credit cards, diners club, jcb, amex, discover, cash', 'weblinks': 'http://www.dominos.comhttps://www.dominos.com/en/pages/order/menu?utm_source=locallistings&utm_medium=loclist&utm_campaign=localmapsmenuclick#!/menu/category/viewall/https://www.dominos.com/en/restaurants?type=carryout&utm_campaign=localmapsordercarryout&utm_source=locallistings&utm_medium=loclist', 'categories': 'pizza, fast food restaurants, restaurants, take out restaurants', 'parking': 'lot, private', 'wi-fi': 'no', 'bike parking': 'yes', 'attire': 'casual', 'good for groups': 'yes', 'good for kids': 'yes', 'wheelchair accessible': 'no', 'take out': 'yes', 'cuisines': 'pizza', 'takes reservations': 'no', 'outdoor seating': 'no', 'price range': 'average'}",average
AVwdM-wf_7pvs4fz3Wuz,2016-02-17T02:56:24Z,2019-05-16T08:02:23Z,9001 Pacific Ave NW,"Asian Restaurants,Caterers,Thai Restaurants,Thai restaurants,American restaurants,Take Out Restaurants,Fast Food Restaurants,Family Style Restaurants,Restaurants",Accommodation & Food Services,Silverdale,US,us/wa/silverdale/9001pacificavenw/-1711258461,47.64489,-122.6983,Nattamit Thai Restaurant,98383,WA,"https://www.yellowpages.com/silverdale-wa/mip/nattamit-thai-restaurant-452907397,http://www.yellowbook.com/profile/nattamit-thai-restaurant_1498531260.html,https://www.yellowbook.com/profile/nattamit-thai-restaurant_1498531260.html,http://www.citysearch.com/profile/659592680/silverdale_wa/nattamit_thai_restaurant.html","http://www.nattamit.com,http://www.nattamit.com/","{'open-hours': 'Regular HoursMon - Fri:11:00 am - 7:00 pmSat:12:00 pm - 5:00 pm', 'extra-phones': 'Phone:(360) 633-2870', 'payment': 'all major credit cards, master card, visa', 'categories': 'Thai Restaurants, Asian Restaurants, Caterers, Family Style Restaurants, Restaurants, Take Out Restaurants ', 'Parking': 'Lot, Private', 'Wi-Fi': 'No', 'Bike Parking': 'Yes', 'Attire': 'Casual', 'Good For Groups': 'No', 'Good for Kids': 'Yes', 'Wheelchair Accessible': 'Yes', 'Take Out': 'Yes', 'Cuisines': 'Asian, Caterers, Family Style, Take Out, Thai', 'Alcohol': 'Beer, Wine', 'Takes Reservations': 'No', 'Outdoor Seating': 'Yes', 'Price Range ': 'Average'}",Washington,"{'open-hours': 'regular hoursmon - fri:11:00 am - 7:00 pmsat:12:00 pm - 5:00 pm', 'extra-phones': 'phone:(360) 633-2870', 'payment': 'all major credit cards, master card, visa', 'categories': 'thai restaurants, asian restaurants, caterers, family style restaurants, restaurants, take out restaurants', 'parking': 'lot, private', 'wi-fi': 'no', 'bike parking': 'yes', 'attire': 'casual', 'good for groups': 'no', 'good for kids': 'yes', 'wheelchair accessible': 'yes', 'take out': 'yes', 'cuisines': 'asian, caterers, family style, take out, thai', 'alcohol': 'beer, wine', 'takes reservations': 'no', 'outdoor seating': 'yes', 'price range': 'average'}",average
AWq_qTTsQTFama1Xowu6,2019-05-16T08:01:38Z,2019-05-16T08:01:38Z,817 Harrison Avenue,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,Centralia,US,us/wa/centralia/817harrisonavenue/-791445730,46.72527,-122.97422,Wendy's,98531,WA,https://www.yellowpages.com/centralia-wa/mip/wendys-4503306,https://locations.wendys.com/united-states/wa/centralia/817-harrison-ave,"{'open-hours': 'Regular HoursMon - Thu:6:00 am - 11:00 pmFri:6:00 am - 12:00 amSat:6:30 am - 12:00 amSun:6:30 am - 11:00 pm', 'payment': 'master card, visa, amex, discover, cash', 'weblinks': 'https://locations.wendys.com/united-states/wa/centralia/817-harrison-avehttps://menu.wendys.com/https://order.wendys.com', 'categories': 'Fast Food Restaurants, Hamburgers & Hot Dogs, Restaurants ', 'Wi-Fi': 'No', 'Bike Parking': 'No', 'Attire': 'Casual', 'Drive Through': 'Yes', 'Good For Family': 'Yes', 'Good For Groups': 'Yes', 'Good for Kids': 'Yes', 'Take Out': 'Yes', 'Cuisines': 'Fast Food, Omelets', 'Takes Reservations': 'No', 'Outdoor Seating': 'No', 'Price Range ': 'Below Average'}",Washington,"{'open-hours': 'regular hoursmon - thu:6:00 am - 11:00 pmfri:6:00 am - 12:00 amsat:6:30 am - 12:00 amsun:6:30 am - 11:00 pm', 'payment': 'master card, visa, amex, discover, cash', 'weblinks': 'https://locations.wendys.com/united-states/wa/centralia/817-harrison-avehttps://menu.wendys.com/https://order.wendys.com', 'categories': 'fast food restaurants, hamburgers & hot dogs, restaurants', 'wi-fi': 'no', 'bike parking': 'no', 'attire': 'casual', 'drive through': 'yes', 'good for family': 'yes', 'good for groups': 'yes', 'good for kids': 'yes', 'take out': 'yes', 'cuisines': 'fast food, omelets', 'takes reservations': 'no', 'outdoor seating': 'no', 'price range': 'below average'}",below average
AV57xFIoIxWefVJwqD3b,2017-09-13T14:54:51Z,2019-05-16T08:00:14Z,3276 NW Plaza Rd Ste 114,"Carry-out food,Barbecued poultry,Steak and chop restaurants,American restaurants,Fast Food Restaurants,Take Out Restaurants,Barbecue,Barbecue Restaurants,Family Style Restaurants,Spare rib restaurants,Chicken restaurants,Restaurants",Accommodation & Food Services,Silverdale,US,us/wa/silverdale/3276nwplazardste114/98451436,47.65678,-122.69434,Famous Dave's,98383,WA,"http://www.yellowbook.com/profile/famous-daves_1852539994.html,https://www.yellowpages.com/silverdale-wa/mip/famous-daves-455418660",http://www.famousdaves.com,"{'open-hours': 'Regular HoursMon - Sun:11:00 am - 12:00 am', 'extra-phones': 'Phone:(360) 307-9998', 'payment': 'all major credit cards, master card, visa', 'aka': ""Famous Dave's Bar-B-Que"", 'weblinks': 'http://famousdaves.com', 'categories': 'Barbecue Restaurants, Family Style Restaurants, Fast Food Restaurants, Restaurants, Take Out Restaurants ', 'Parking': 'Lot, Private', 'Wi-Fi': 'No', 'Bike Parking': 'No', 'Attire': 'Casual', 'Good For Groups': 'Yes', 'Good for Kids': 'Yes', 'Wheelchair Accessible': 'Yes', 'Take Out': 'Yes', 'Cuisines': 'Barbecue, Family Style, Take Out, Fast Food', 'Alcohol': 'Beer, Full Bar, Wine', 'Takes Reservations': 'Yes', 'Outdoor Seating': 'No', 'Price Range ': 'Average'}",Washington,"{'open-hours': 'regular hoursmon - sun:11:00 am - 12:00 am', 'extra-phones': 'phone:(360) 307-9998', 'payment': 'all major credit cards, master card, visa', 'aka': ""famous dave's bar-b-que"", 'weblinks': 'http://famousdaves.com', 'categories': 'barbecue restaurants, family style restaurants, fast food restaurants, restaurants, take out restaurants', 'parking': 'lot, private', 'wi-fi': 'no', 'bike parking': 'no', 'attire': 'casual', 'good for groups': 'yes', 'good for kids': 'yes', 'wheelchair accessible': 'yes', 'take out': 'yes', 'cuisines': 'barbecue, family style, take out, fast food', 'alcohol': 'beer, full bar, wine', 'takes reservations': 'yes', 'outdoor seating': 'no', 'price range': 'average'}",average
AWq_p7zSQTFama1XowoK,2019-05-16T08:00:01Z,2019-05-16T08:00:01Z,1900 W Nickerson Street,"Seafood Restaurants,American Restaurants,Breakfast Brunch and Lunch Restaurants,,Caterers,Family Style Restaurants,Fast Food Restaurants,Restaurants,Take Out Restaurants",Accommodation & Food Services,Seattle,US,us/wa/seattle/1900wnickersonstreet/-1781575097,47.65512,-122.3811,Chinook's At Salmon Bay,98119,WA,https://www.yellowpages.com/seattle-wa/mip/chinooks-at-salmon-bay-3603345,http://www.anthonys.com/restaurants/detail/chinook,"{'open-hours': 'Regular HoursMon - Tue:12:00 pm - 3:00 pmWed - Sun:12:00 pm - 6:00 pm', 'payment': 'all major credit cards', 'neighborhoods': 'Interbay', 'weblinks': 'website', 'categories': 'Seafood Restaurants, Caterers, Restaurants ', 'Cuisines': 'Seafood'}",Washington,"{'open-hours': 'regular hoursmon - tue:12:00 pm - 3:00 pmwed - sun:12:00 pm - 6:00 pm', 'payment': 'all major credit cards', 'neighborhoods': 'interbay', 'weblinks': 'website', 'categories': 'seafood restaurants, caterers, restaurants', 'cuisines': 'seafood'}",average
AWkq-yTP3-Khe5l_3d_r,2019-02-26T17:47:58Z,2019-05-16T07:58:02Z,1260 Palouse Albion Road,"American Restaurants,Caterers,Steak Houses,Delicatessens,Night Clubs,Taverns,Take Out Restaurants,Fast Food Restaurants,Banquet Halls and Reception Facilities,Restaurants,Bars",Accommodation & Food Services,Pullman,US,us/wa/pullman/1260palousealbionroad/643654992,46.73525,-117.172935,Banyans On The Ridge,99163,WA,https://www.yellowpages.com/pullman-wa/mip/banyans-on-the-ridge-14843202,"http://www.banyansontheridge.com/,http://www.banyansontheridge.com","{'open-hours': 'Regular HoursMon - Fri:11:00 am - 9:00 pmSat:9:00 am - 9:00 pm', 'payment': 'check, visa, debit, amex, discover, mastercard', 'aka': 'Banyans on the Ridge', 'categories': 'Delicatessens ', 'Bike Parking': 'No', 'Attire': 'Casual', 'Wheelchair Accessible': 'Yes', 'Takes Reservations': 'Yes', 'Outdoor Seating': 'Yes', 'Price Range ': 'Average', 'Parking': 'Lot, Free'}",Washington,"{'open-hours': 'regular hoursmon - fri:11:00 am - 9:00 pmsat:9:00 am - 9:00 pm', 'payment': 'check, visa, debit, amex, discover, mastercard', 'aka': 'banyans on the ridge', 'categories': 'delicatessens', 'bike parking': 'no', 'attire': 'casual', 'wheelchair accessible': 'yes', 'takes reservations': 'yes', 'outdoor seating': 'yes', 'price range': 'average', 'parking': 'lot, free'}",average
AWkq_MEx3-Khe5l_3gAk,2019-02-26T17:47:58Z,2019-05-16T07:57:59Z,905 E Main Street,"Asian Restaurants,Caterers,Japanese Restaurants,Cocktail Lounges,Bar and Grills,Korean Restaurants,Take Out Restaurants,Fast Food Restaurants,Sushi Bars,Fish and Seafood Markets,Restaurants,Bars",Accommodation & Food Services,Pullman,US,us/wa/pullman/905emainstreet/718355214,46.72763,-117.17005,Tokyo Seoul,99163,WA,https://www.yellowpages.com/pullman-wa/mip/tokyo-seoul-8906509,"http://www.tokyoseoulwa.com/,http://www.tokyoseoulwa.com","{'open-hours': 'Regular HoursMon - Fri:11:00 am - 10:00 pmSat - Sun:12:00 pm - 10:00 pm', 'payment': 'visa, debit, discover, mastercard, amex', 'weblinks': 'http://www.tokyoseoulwa.comhttp://tokyoseoulwa.com/location/index.html', 'categories': 'Sushi Bars, Asian Restaurants, Caterers, Cocktail Lounges, Fish & Seafood Markets, Japanese Restaurants, Korean Restaurants, Restaurants, Take Out Restaurants ', 'Parking': 'Free, Private', 'Wi-Fi': 'No', 'Attire': 'Casual', 'Good For Groups': 'Yes', 'Good for Kids': 'Yes', 'Wheelchair Accessible': 'Yes', 'Take Out': 'Yes', 'Cuisines': 'Japanese, Korean, Asian, Caterers, Take Out, Sushi', 'Alcohol': 'Full Bar', 'Bike Parking': 'Yes', 'Takes Reservations': 'Yes', 'Outdoor Seating': 'No'}",Washington,"{'open-hours': 'regular hoursmon - fri:11:00 am - 10:00 pmsat - sun:12:00 pm - 10:00 pm', 'payment': 'visa, debit, discover, mastercard, amex', 'weblinks': 'http://www.tokyoseoulwa.comhttp://tokyoseoulwa.com/location/index.html', 'categories': 'sushi bars, asian restaurants, caterers, cocktail lounges, fish & seafood markets, japanese restaurants, korean restaurants, restaurants, take out restaurants', 'parking': 'free, private', 'wi-fi': 'no', 'attire': 'casual', 'good for groups': 'yes', 'good for kids': 'yes', 'wheelchair accessible': 'yes', 'take out': 'yes', 'cuisines': 'japanese, korean, asian, caterers, take out, sushi', 'alcohol': 'full bar', 'bike parking': 'yes', 'takes reservations': 'yes', 'outdoor seating': 'no'}",average
AWoyfFiyZ4Yw-wtdWdae,2019-04-18T21:17:40Z,2019-05-16T07:57:56Z,108 S Oregon Avenue,"American Restaurants,Hot Dog Stands and Restaurants,Hot Dogs,Fast Food Restaurants,Take Out Restaurants,Family Style Restaurants,Sandwiches,Hamburgers and Hot Dogs,New American Restaurants,Restaurants,Sandwich Shops",Accommodation & Food Services,Pasco,US,us/wa/pasco/108soregonavenue/520203631,46.2325,-119.08033,Burger Ranch,99301,WA,"https://www.dexknows.com/business_profiles/burger_ranch-l2079260704,https://www.yellowpages.com/pasco-wa/mip/burger-ranch-1400563","http://burgerranchtricities.com,http://www.burgerranchtricities.com","{'open-hours': 'Regular HoursMon - Thu:9:00 am - 7:00 pmFri:9:00 am - 7:30 pmSat:10:30 am - 6:30 pmSunClosed', 'payment': 'discover, mastercard, amex, debit', 'categories': 'Fast Food Restaurants, American Restaurants, Breakfast, Brunch & Lunch Restaurants, French Restaurants, Hamburgers & Hot Dogs, Hot Dog Stands & Restaurants, Restaurants, Sandwich Shops, Take Out Restaurants ', 'Good For Groups': 'Yes', 'Take Out': 'Yes', 'Cuisines': 'Burgers, American, Sandwiches, French, Take Out, Hot Dogs, Fast Food, Breakfast, Brunch & Lunch, European, Continental', 'Wheelchair Accessible': 'Yes', 'Bike Parking': 'Yes', 'Attire': 'Casual', 'Takes Reservations': 'No', 'Price Range ': 'Below Average', 'Parking': 'Lot, Free'}",Washington,"{'open-hours': 'regular hoursmon - thu:9:00 am - 7:00 pmfri:9:00 am - 7:30 pmsat:10:30 am - 6:30 pmsunclosed', 'payment': 'discover, mastercard, amex, debit', 'categories': 'fast food restaurants, american restaurants, breakfast, brunch & lunch restaurants, french restaurants, hamburgers & hot dogs, hot dog stands & restaurants, restaurants, sandwich shops, take out restaurants', 'good for groups': 'yes', 'take out': 'yes', 'cuisines': 'burgers, american, sandwiches, french, take out, hot dogs, fast food, breakfast, brunch & lunch, european, continental', 'wheelchair accessible': 'yes', 'bike parking': 'yes', 'attire': 'casual', 'takes reservations': 'no', 'price range': 'below average', 'parking': 'lot, free'}",below average
AWq_pbkkcuP9ADUBB4Qp,2019-05-16T07:57:50Z,2019-05-16T07:57:50Z,2731 Queensgate Drive,"Mexican Restaurants,Banquet Halls and Reception Facilities,Caterers,Family Style Restaurants,Fast Food Restaurants,Latin American Restaurants,Restaurants,Take Out Restaurants",Accommodation & Food Services,Richland,US,us/wa/richland/2731queensgatedrive/-1333422318,46.25893,-119.31001,El Rancho Alegre,99352,WA,https://www.yellowpages.com/richland-wa/mip/el-rancho-alegre-5441313,http://www.elranchoalegre.com,"{'open-hours': 'Regular HoursMon - Thu:11:00 am - 9:00 pmFri - Sat:11:00 am - 10:00 pmSun:11:00 am - 3:00 pm', 'payment': 'all major credit cards', 'weblinks': 'http://www.elranchoalegre.com', 'categories': 'Take Out Restaurants, Caterers, Restaurants ', 'Parking': 'Lot, Private', 'Wi-Fi': 'No', 'Attire': 'Casual', 'Good For Groups': 'Yes', 'Good for Kids': 'Yes', 'Wheelchair Accessible': 'Yes', 'Take Out': 'Yes', 'Cuisines': 'Caterers, Take Out', 'Alcohol': 'Full Bar, No', 'Takes Reservations': 'Yes', 'Outdoor Seating': 'No', 'Price Range ': 'Average'}",Washington,"{'open-hours': 'regular hoursmon - thu:11:00 am - 9:00 pmfri - sat:11:00 am - 10:00 pmsun:11:00 am - 3:00 pm', 'payment': 'all major credit cards', 'weblinks': 'http://www.elranchoalegre.com', 'categories': 'take out restaurants, caterers, restaurants', 'parking': 'lot, private', 'wi-fi': 'no', 'attire': 'casual', 'good for groups': 'yes', 'good for kids': 'yes', 'wheelchair accessible': 'yes', 'take out': 'yes', 'cuisines': 'caterers, take out', 'alcohol': 'full bar, no', 'takes reservations': 'yes', 'outdoor seating': 'no', 'price range': 'average'}",average
AWq_pPwEsVYjT2BJ_-d3,2019-05-16T07:57:01Z,2019-05-16T07:57:01Z,1725 SE Meadowbrook Boulevard,"Fast Food Restaurants,Mexican Restaurants,Restaurants",Accommodation & Food Services,College Place,US,us/wa/collegeplace/1725semeadowbrookboulevard/1550891556,46.03297,-118.37978,Del Taco,99324,WA,https://www.yellowpages.com/college-place-wa/mip/del-taco-12257580,http://www.deltaco.com,"{'open-hours': 'Regular HoursMon - Wed:6:00 am - 11:00 pmThu:Open 24 HoursFri:6:00 am - 12:00 amSat:7:00 am - 12:00 amSun:7:00 am - 11:00 pm', 'payment': 'master card, visa, all major credit cards, amex, discover', 'weblinks': 'http://www.deltaco.comhttps://locations.deltaco.com/us/wa/college-place/1725-se-meadowbrook-blvd', 'categories': 'Fast Food Restaurants, Mexican Restaurants, Restaurants ', 'Wi-Fi': 'Free', 'Attire': 'Casual', 'Drive Through': 'Yes', 'Good For Family': 'Yes', 'Good for Kids': 'Yes', 'Take Out': 'Yes', 'Cuisines': 'Mexican, Fast Food, Latin American', 'Alcohol': 'No', 'Takes Reservations': 'No', 'Outdoor Seating': 'No', 'Price Range ': 'Below Average'}",Washington,"{'open-hours': 'regular hoursmon - wed:6:00 am - 11:00 pmthu:open 24 hoursfri:6:00 am - 12:00 amsat:7:00 am - 12:00 amsun:7:00 am - 11:00 pm', 'payment': 'master card, visa, all major credit cards, amex, discover', 'weblinks': 'http://www.deltaco.comhttps://locations.deltaco.com/us/wa/college-place/1725-se-meadowbrook-blvd', 'categories': 'fast food restaurants, mexican restaurants, restaurants', 'wi-fi': 'free', 'attire': 'casual', 'drive through': 'yes', 'good for family': 'yes', 'good for kids': 'yes', 'take out': 'yes', 'cuisines': 'mexican, fast food, latin american', 'alcohol': 'no', 'takes reservations': 'no', 'outdoor seating': 'no', 'price range': 'below average'}",below average
AVwc7hXBkufWRAb50iTL,2015-10-20T02:10:02Z,2019-05-16T07:56:14Z,261 Rainier Ave S,"Pizza,Restaurant,Carry-out food,Caterers,Restaurant delivery service,Food and Beverage,American restaurants,Fast Food Restaurants,Take Out Restaurants,Home delivery beer and beverages,Pizza Place,Restaurants",Accommodation & Food Services,Renton,US,us/wa/renton/261rainieraves/-66712705,47.48103,-122.21765,Pizza Hut,98057,WA,"https://www.allmenus.com/wa/renton/78847-pizza-hut/menu/,https://www.allmenus.com/wa/east-seattle/78847-pizza-hut/menu/,https://www.yellowbook.com/profile/pizza-hut_1869495150.html,http://www.yellowbook.com/profile/pizza-hut_1869495150.html,http://www.dexknows.com/business_profiles/pizza_hut-b847938,http://www.yellowpages.com/renton-wa/mip/pizza-hut-5301077,https://www.yellowpages.com/renton-wa/mip/pizza-hut-464741461,http://tripadvisor.com/Restaurant_Review-g58704-d1198728-Reviews-Pizza_Hut-Renton_Washington.html",http://www.pizzahut.com,{},Washington,{},average
AVwdd_AIkufWRAb56NmY,2016-03-28T05:54:04Z,2019-05-16T07:44:04Z,311 Sunset Blvd N,"Restaurant,Fast Food Restaurant,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,Renton,US,us/wa/renton/311sunsetblvdn/-2061630068,47.48699,-122.19556,Burger King,98057,WA,"http://www.citysearch.com/profile/10760606/renton_wa/burger_king.html,https://foursquare.com/v/burger-king/4b74f580f964a52064f92de3,https://foursquare.com/v/burger-king/4b74f580f964a52064f92de3/menu,https://www.allmenus.com/wa/renton/218574-burger-king/menu/,https://www.yellowpages.com/renton-wa/mip/burger-king-8718353","https://locations.bk.com/wa/renton/311-sunset-blvd-n.html,http://www.bk.com/","{'open-hours': 'Regular HoursMon - Sat:6:00 am - 12:00 amSun:7:00 am - 12:00 am', 'payment': 'cash', 'weblinks': 'https://burgerking.com/https://www.bk.com/menu', 'categories': 'Fast Food Restaurants, Hamburgers & Hot Dogs, Restaurants ', 'Parking': 'Lot, Private', 'Wi-Fi': 'No', 'Bike Parking': 'No', 'Attire': 'Casual', 'Drive Through': 'Yes', 'Good For Groups': 'Yes', 'Good for Kids': 'Yes', 'Take Out': 'Yes', 'Cuisines': 'Fast Food', 'Takes Reservations': 'No', 'Outdoor Seating': 'No', 'Price Range ': 'Below Average'}",Washington,"{'open-hours': 'regular hoursmon - sat:6:00 am - 12:00 amsun:7:00 am - 12:00 am', 'payment': 'cash', 'weblinks': 'https://burgerking.com/https://www.bk.com/menu', 'categories': 'fast food restaurants, hamburgers & hot dogs, restaurants', 'parking': 'lot, private', 'wi-fi': 'no', 'bike parking': 'no', 'attire': 'casual', 'drive through': 'yes', 'good for groups': 'yes', 'good for kids': 'yes', 'take out': 'yes', 'cuisines': 'fast food', 'takes reservations': 'no', 'outdoor seating': 'no', 'price range': 'below average'}",below average
